source_dataset,external_dataset,filename,true_label,pred_label,confidence,correct,usage,brightness_category,p50,variant,seed,abs_path,path_resolution_mode,compute_device,compute_device_name,inside_energy,outside_energy,border_ratio,peripheral_attention,central_retinal_energy,outside_to_inside_ratio,retina_area_ratio,border_area_ratio,cam_peak_inside
EYEPACS,MESSIDOR2,20051020_43808_0100_PP.png,0,1,0.6365997195243835,False,external_test,ExtremelyDark,68.0,no_mask,123,C:\Users\USER\Desktop\Articulo\Datasets\MESSIDOR2\no_mask\r224\20051020_43808_0100_PP.png,direct_exact,GPU,NVIDIA GeForce RTX 4060,0.7208334552535622,0.27916654474509717,0.19506504026611887,0.09930582547177044,0.5802240482793605,0.38728299697752905,0.30113998724489793,0.40814030443387944,True
EYEPACS,MESSIDOR2,20051020_43832_0100_PP.png,1,1,0.5475326180458069,True,external_test,VeryDark,70.0,no_mask,123,C:\Users\USER\Desktop\Articulo\Datasets\MESSIDOR2\no_mask\r224\20051020_43832_0100_PP.png,direct_exact,GPU,NVIDIA GeForce RTX 4060,0.6597103491521905,0.34028965084632584,0.16612658004159797,0.08159631800554441,0.5501149250294886,0.5158167461302868,0.3008410395408163,0.4082146406092029,True
EYEPACS,MESSIDOR2,20051020_43882_0100_PP.png,1,1,0.6129112243652344,True,external_test,Bright,133.0,no_mask,123,C:\Users\USER\Desktop\Articulo\Datasets\MESSIDOR2\no_mask\r224\20051020_43882_0100_PP.png,direct_exact,GPU,NVIDIA GeForce RTX 4060,0.6729555607470352,0.32704432670292666,0.22702814192225707,0.12137467890906288,0.5201757101943852,0.48598204832435066,0.30237563775510207,0.4079224887948801,True
EYEPACS,MESSIDOR2,20051020_43906_0100_PP.png,2,1,0.5542808175086975,False,external_test,Bright,135.0,no_mask,123,C:\Users\USER\Desktop\Articulo\Datasets\MESSIDOR2\no_mask\r224\20051020_43906_0100_PP.png,direct_exact,GPU,NVIDIA GeForce RTX 4060,0.6682440931535744,0.3317559068451451,0.20153283668177285,0.10222525747888254,0.5335709654644957,0.49645916107530796,0.3022560586734694,0.4081498087825345,True
EYEPACS,MESSIDOR2,20051020_44261_0100_PP.png,0,0,0.6009619832038879,True,external_test,VeryDark,83.0,no_mask,123,C:\Users\USER\Desktop\Articulo\Datasets\MESSIDOR2\no_mask\r224\20051020_44261_0100_PP.png,direct_exact,GPU,NVIDIA GeForce RTX 4060,0.7167844889052726,0.28321544521401554,0.41464372504682706,0.24019354432668766,0.41957429836980425,0.39511937778588063,0.301578443877551,0.4082077716095637,False
EYEPACS,MESSIDOR2,20051020_44284_0100_PP.png,0,0,0.6944325566291809,True,external_test,VeryDark,77.0,no_mask,123,C:\Users\USER\Desktop\Articulo\Datasets\MESSIDOR2\no_mask\r224\20051020_44284_0100_PP.png,direct_exact,GPU,NVIDIA GeForce RTX 4060,0.5202388095500148,0.47976114914148127,0.5655153231899277,0.3585448065271419,0.22603579103139493,0.9221940599443442,0.3013193558673469,0.40816191547032993,False
EYEPACS,MESSIDOR2,20051020_44338_0100_PP.png,0,0,0.5109614729881287,True,external_test,Dark,88.0,no_mask,123,C:\Users\USER\Desktop\Articulo\Datasets\MESSIDOR2\no_mask\r224\20051020_44338_0100_PP.png,direct_exact,GPU,NVIDIA GeForce RTX 4060,0.6467043499069765,0.35329570217025813,0.49667284576353715,0.3004831663646126,0.3255038600710201,0.5463017169407626,0.30161830357142855,0.40815382582238124,True
EYEPACS,MESSIDOR2,20051020_44349_0100_PP.png,2,1,0.40631017088890076,False,external_test,Dark,93.0,no_mask,123,C:\Users\USER\Desktop\Articulo\Datasets\MESSIDOR2\no_mask\r224\20051020_44349_0100_PP.png,direct_exact,GPU,NVIDIA GeForce RTX 4060,0.6450241791068491,0.35497586714853097,0.25502410939969905,0.14146143611097567,0.48052746228885296,0.5503295428967684,0.30189732142857145,0.4077766041718987,True
EYEPACS,MESSIDOR2,20051020_44400_0100_PP.png,0,0,0.5836959481239319,True,external_test,Dark,102.0,no_mask,123,C:\Users\USER\Desktop\Articulo\Datasets\MESSIDOR2\no_mask\r224\20051020_44400_0100_PP.png,direct_exact,GPU,NVIDIA GeForce RTX 4060,0.647886503708607,0.3521135253214272,0.4366418773650641,0.26163354510971126,0.3649921244097933,0.543480251357406,0.30135921556122447,0.4082401957539791,True
EYEPACS,MESSIDOR2,20051020_44431_0100_PP.png,0,0,0.5309209823608398,True,external_test,Dark,91.0,no_mask,123,C:\Users\USER\Desktop\Articulo\Datasets\MESSIDOR2\no_mask\r224\20051020_44431_0100_PP.png,direct_exact,GPU,NVIDIA GeForce RTX 4060,0.671110222353961,0.3288898019368574,0.40757552789216966,0.24103391999070067,0.397582119204214,0.49006822736595135,0.30058195153061223,0.4086991115233996,True
