dataset,filename,true_label,pred_label,confidence,correct,usage,brightness_category,p50,variant,seed,inside_energy,outside_energy,border_ratio,peripheral_attention,central_retinal_energy,outside_to_inside_ratio,retina_area_ratio,border_area_ratio,cam_peak_inside
EYEPACS,10008_left.jpeg,0,2,0.6546399593353271,False,hold_out,Dark,88.0,no_mask,2024,0.7352615449159007,0.264738402371319,0.17212722157216945,0.12396076597608753,0.6087030180606658,0.3600601726029315,0.508430325255102,0.3260162282935494,True
EYEPACS,10019_right.jpeg,0,0,0.7675864696502686,True,hold_out,ExtremelyDark,69.0,no_mask,2024,0.7307630642420624,0.26923688884951985,0.2962786346206426,0.2170976630134528,0.5142535813372273,0.36843253078813365,0.5025310905612245,0.3275827880228723,True
EYEPACS,10048_right.jpeg,0,1,0.44767168164253235,False,hold_out,ExtremelyDark,68.0,no_mask,2024,0.9272063347550571,0.07279366084721868,0.17339010253447618,0.08385320897675415,0.7664379333012619,0.07850858793082223,0.3130580357142857,0.40100585688795454,True
EYEPACS,10052_left.jpeg,0,0,0.6318951845169067,True,hold_out,VeryDark,76.0,no_mask,2024,0.8711922813124847,0.12880767228237883,0.16723541416457582,0.1120879554608391,0.7254980793302097,0.14785217174996476,0.48367745535714285,0.34154682928825186,True
EYEPACS,10069_right.jpeg,0,1,0.6070783138275146,False,hold_out,VeryDark,76.0,no_mask,2024,0.8940187360847829,0.10598127149742051,0.19698483424027177,0.10094155582839098,0.7179106035494246,0.11854479781497773,0.3178611288265306,0.3985202834030983,True
EYEPACS,10095_left.jpeg,0,0,0.871390163898468,True,hold_out,Bright,141.0,no_mask,2024,0.3853167245442391,0.6146832754551185,0.3964191912508459,0.2943142543984705,0.23256978022498687,1.5952675301844315,0.5056401466836735,0.3390879350438141,True
EYEPACS,10106_left.jpeg,0,0,0.48526236414909363,True,hold_out,Bright,153.0,no_mask,2024,0.07421533570757397,0.9257847042252615,0.7205860553045202,0.5047332908228108,0.020736799706952535,12.47430292749794,0.30781648596938777,0.4042732275814799,False
EYEPACS,10126_right.jpeg,0,1,0.4132286608219147,False,hold_out,VeryBright,189.0,no_mask,2024,0.9333404234180178,0.06665959127018307,0.12082904615817658,0.07857593833408001,0.8205657903155501,0.07142044733459871,0.4949976084183674,0.33977533518527203,True
EYEPACS,10140_right.jpeg,0,1,0.5294694304466248,False,hold_out,Normal,118.0,no_mask,2024,0.9946113172089496,0.00538868540830792,0.04229943842572715,0.0269473033208915,0.9525398170391383,0.005417880594050239,0.5036073022959183,0.32739720606263506,True
EYEPACS,10144_right.jpeg,0,4,0.9956424236297607,False,hold_out,VeryDark,74.0,no_mask,2024,0.6960974473504034,0.3039025981606502,0.26852601561172756,0.15554636289817508,0.5091771733359053,0.4365805318660586,0.31515066964285715,0.3997343957500792,True
EYEPACS,10157_right.jpeg,0,1,0.7779541611671448,False,hold_out,ExtremelyDark,57.0,no_mask,2024,0.8958228141163181,0.10417728134352715,0.1933951145530904,0.14479476125100982,0.722575058361021,0.11629228295929223,0.5710299744897959,0.3121946111963171,True
EYEPACS,1015_left.jpeg,0,1,0.3372838795185089,False,hold_out,Normal,124.0,no_mask,2024,0.9550882745772827,0.04491163082832998,0.11463519086730246,0.07039097417553897,0.8456015479259934,0.04702353861267144,0.5023716517857143,0.3398659102628873,True
EYEPACS,10174_left.jpeg,0,1,0.7346879243850708,False,hold_out,Bright,130.0,no_mask,2024,0.9938430033737438,0.006156960829390065,0.036306822172787356,0.0230391515979527,0.9577597221825843,0.0061951040018778936,0.5036670918367347,0.32720006331104495,True
EYEPACS,10190_left.jpeg,0,0,0.33341002464294434,True,hold_out,Dark,102.0,no_mask,2024,0.5899527664801706,0.410047272533716,0.3521213123205537,0.20952080839581974,0.3822178241400317,0.6950510089641021,0.30528539540816324,0.4058623841229887,True
EYEPACS,10212_right.jpeg,0,0,0.5083312392234802,True,hold_out,VeryDark,73.0,no_mask,2024,0.23762491122135104,0.7623750486976284,0.4127648251921,0.25877719304859015,0.1395417062797818,3.2083126836156426,0.30349170918367346,0.4066850538479073,True
EYEPACS,1021_left.jpeg,0,1,0.41930699348449707,False,hold_out,ExtremelyDark,69.0,no_mask,2024,0.8638177025051361,0.13618229749362232,0.2365935214816351,0.12563899777059095,0.6594440303512705,0.15765166136577988,0.3057238520408163,0.4056062581483666,True
EYEPACS,10220_right.jpeg,0,0,0.9036064743995667,True,hold_out,Normal,121.0,no_mask,2024,0.6561011472707159,0.3438987904243594,0.31005323631286374,0.23273516194790309,0.4526748632108476,0.5241551346364448,0.5038663903061225,0.32722885847625693,True
EYEPACS,1023_left.jpeg,0,2,0.6888561844825745,False,hold_out,Normal,111.0,no_mask,2024,0.6115173036049781,0.3884827311128853,0.5629531689536807,0.4069743365019059,0.2672616996705456,0.6352767492758733,0.5008968431122449,0.33720606374076423,True
EYEPACS,10271_left.jpeg,0,1,0.3863077461719513,False,hold_out,ExtremelyDark,53.0,no_mask,2024,0.865836899437181,0.13416303168960375,0.23001017589809983,0.12435918598651031,0.6666856018985696,0.15495185089396754,0.3098692602040816,0.4025598147669137,True
EYEPACS,10294_right.jpeg,0,1,0.5082247257232666,False,hold_out,Bright,156.0,no_mask,2024,0.8807396348404117,0.11926035592750191,0.18690737465267662,0.1262788804889894,0.7161229019398333,0.13540931945797857,0.4929249043367347,0.34075930942451754,True
EYEPACS,10341_left.jpeg,0,1,0.3872831463813782,False,hold_out,Dark,104.0,no_mask,2024,0.7052165749141023,0.29478326218994083,0.2911498198360976,0.2355512285999679,0.4998928961824316,0.4180038707198674,0.5573979591836735,0.31235697940492263,True
EYEPACS,10421_left.jpeg,0,1,0.7312261462211609,False,hold_out,Dark,98.0,no_mask,2024,0.8472065468740392,0.15279340371487057,0.2367166533536045,0.1304650436894001,0.646658648398753,0.1803496472910178,0.3198142538265306,0.3970835670216258,True
EYEPACS,10427_right.jpeg,0,0,0.7922150492668152,True,hold_out,Bright,134.0,no_mask,2024,0.7287838920932146,0.27121621485744646,0.28379785622850984,0.20683116725542908,0.5219565858632906,0.37214901986509125,0.4961734693877551,0.3291291773777598,True
EYEPACS,10436_right.jpeg,0,0,0.8826922178268433,True,hold_out,Dark,90.0,no_mask,2024,0.9163566428496694,0.08364335714871797,0.13000195362692687,0.09075500406950301,0.7972284890602003,0.09127816870058765,0.5090082908163265,0.33535630383698695,True
EYEPACS,10448_right.jpeg,0,0,0.6702594757080078,True,hold_out,Dark,107.0,no_mask,2024,0.40206138617300297,0.5979386427782131,0.3330826239838029,0.20791379121974876,0.26814172466393404,1.487182426538971,0.3305165816326531,0.3914616497826872,True
EYEPACS,10465_right.jpeg,0,3,0.40797579288482666,False,hold_out,ExtremelyDark,41.0,no_mask,2024,0.7881971049000698,0.2118028950978068,0.17289291264436696,0.09232021221630457,0.6519234116960391,0.2687181811426192,0.31640625,0.39902998236306436,True
EYEPACS,1046_right.jpeg,0,0,0.6451367735862732,True,hold_out,VeryDark,76.0,no_mask,2024,0.5967523027728914,0.4032476972264317,0.3315464146579431,0.19935126982536144,0.3989012163496679,0.6757371334728239,0.3147520727040816,0.3999873361613373,True
EYEPACS,10472_left.jpeg,0,2,0.5392060875892639,False,hold_out,Dark,107.0,no_mask,2024,0.6848296960935912,0.31517028278307574,0.38092910542815206,0.2854708179830008,0.4239581325900263,0.46021701450550606,0.5018933354591837,0.3356232378984491,True
EYEPACS,10497_left.jpeg,0,2,0.5551495552062988,False,hold_out,Normal,114.0,no_mask,2024,0.06971256705968192,0.9302874788205311,0.34004097470432515,0.22928772439670742,0.046007437807567046,13.344614674395109,0.3142936862244898,0.40120481927685403,False
EYEPACS,10509_right.jpeg,0,0,0.606846034526825,True,hold_out,Dark,89.0,no_mask,2024,0.6339006631852953,0.36609924785002,0.36767041231966957,0.2771673702726368,0.4008341449822458,0.5775340890717207,0.5047433035714286,0.32658137882005583,True
EYEPACS,10525_right.jpeg,0,1,0.4325251877307892,False,hold_out,Bright,130.0,no_mask,2024,0.8913452149823485,0.10865478501627963,0.19581221280028202,0.1023589748848575,0.7168089360677118,0.12189977796586203,0.3168845663265306,0.3987421383645291,True
EYEPACS,10554_right.jpeg,0,1,0.5424216985702515,False,hold_out,Bright,144.0,no_mask,2024,0.8677506137532226,0.13224935903059556,0.22716782164236862,0.11802992127865673,0.6706255970980747,0.1524047985797883,0.30741788903061223,0.4044732576982791,True
EYEPACS,10558_right.jpeg,0,1,0.39412227272987366,False,hold_out,ExtremelyDark,68.0,no_mask,2024,0.9522958713242488,0.04770416992189686,0.21485868723260335,0.1452731152564486,0.7476868305544925,0.05009385303185407,0.502311862244898,0.32760672909049054,True
EYEPACS,10628_right.jpeg,0,2,0.9324236512184143,False,hold_out,Dark,101.0,no_mask,2024,0.011233030720549953,0.9887671075669863,0.9165906690885802,0.7455368708632572,0.0009369395765084952,88.02310364264198,0.29013871173469385,0.41427393872756263,False
EYEPACS,1064_right.jpeg,0,1,0.7096712589263916,False,hold_out,Dark,102.0,no_mask,2024,0.8423087811566006,0.15769121884232443,0.2418315705778178,0.12953422667432754,0.6386119256980124,0.18721307494107198,0.3047472895408163,0.40625204368556256,True
EYEPACS,10666_right.jpeg,0,1,0.51222163438797,False,hold_out,Dark,96.0,no_mask,2024,0.909930068842627,0.09006987050351309,0.1669145290291844,0.08612475412501883,0.7580495199522664,0.09898548536616815,0.31387515943877553,0.4005968632926531,True
EYEPACS,10668_left.jpeg,0,0,0.5574406385421753,True,hold_out,VeryBright,180.0,no_mask,2024,0.19701289646478626,0.8029871035347107,0.44224082691928673,0.3636860988550311,0.10988575021843534,4.075809640817797,0.489078443877551,0.342461287693422,False
EYEPACS,10770_left.jpeg,0,0,0.45492473244667053,True,hold_out,Dark,99.0,no_mask,2024,0.5142492452010771,0.48575084335820096,0.36069992010995194,0.22324066345198276,0.3287595835404455,0.9445824927218748,0.3120615433673469,0.401583854898198,True
EYEPACS,10829_left.jpeg,0,0,0.8467710018157959,True,hold_out,Normal,110.0,no_mask,2024,0.32957186526798704,0.6704281347312094,0.1686178596594049,0.12524014423504257,0.2740001627425413,2.0342395241889486,0.45894451530612246,0.3587371895082687,True
EYEPACS,10907_left.jpeg,0,1,0.5490977168083191,False,hold_out,Dark,102.0,no_mask,2024,0.8518245642879171,0.14817543571069441,0.2092055076294148,0.12013770308043917,0.6736181739048583,0.17395064686242667,0.33591757015306123,0.389795312963281,True
EYEPACS,10934_right.jpeg,0,0,0.9298128485679626,True,hold_out,Bright,160.0,no_mask,2024,0.6239742646974784,0.3760258433364675,0.3262076172898935,0.23404368105479478,0.42042910656030064,0.6026303624757225,0.5088089923469388,0.3378770074420925,True
