dataset,filename,true_label,pred_label,confidence,correct,usage,brightness_category,p50,variant,seed,inside_energy,outside_energy,border_ratio,peripheral_attention,central_retinal_energy,outside_to_inside_ratio,retina_area_ratio,border_area_ratio,cam_peak_inside
APTOS,001639a390f0.jpeg,4,4,0.7869625687599182,True,hold_out,Normal,115.0,no_mask,123,0.8739455967877442,0.12605447363516853,0.2365501160148466,0.1624019473190467,0.6672136644769389,0.1442360630411447,0.49938217474489793,0.33735084008447247,True
APTOS,0024cdab0c1e.jpeg,1,1,0.970863938331604,True,hold_out,Dark,92.0,no_mask,123,0.9126978276074593,0.0873021561945544,0.23248953325038937,0.17649510586366282,0.7005051356683568,0.09565285749269195,0.6017817283163265,0.31134293757234266,True
APTOS,00e4ddff966a.jpeg,2,2,0.9768303632736206,True,hold_out,Bright,141.0,no_mask,123,0.6624695102057067,0.33753048979335765,0.2595906447866725,0.20627018892094928,0.49049862289989615,0.5095034254384253,0.6025988520408163,0.31115226881852387,True
APTOS,0125fbd2e791.jpeg,0,0,0.9927347898483276,True,hold_out,Normal,119.0,no_mask,123,0.8379743533888877,0.1620256079358468,0.21456236426107378,0.23958963893904942,0.6581765949356234,0.1933538960316067,0.7981106505102041,0.22471657593761557,True
APTOS,01b3aed3ed4c.jpeg,1,1,0.9052924513816833,True,hold_out,Normal,111.0,no_mask,123,0.9717453468290862,0.02825459303712164,0.06708609650227303,0.04954513621440095,0.9065547447160753,0.029076128677701672,0.6020607461734694,0.31136416299767905,True
APTOS,02da652c74b8.jpeg,0,0,0.9339324235916138,True,hold_out,Normal,115.0,no_mask,123,0.6743315006950432,0.32566861881901016,0.3283729369260943,0.363784813466782,0.4528992853500312,0.4829503199151094,0.7994260204081632,0.22334962106097345,False
APTOS,02dda30d3acf.jpeg,4,4,0.5047719478607178,True,hold_out,Dark,93.0,no_mask,123,0.8254499357489375,0.17455006425015654,0.2678931758942951,0.3054892166644704,0.6043175309194129,0.21146050726526588,0.7295121173469388,0.22830838159757724,True
APTOS,0318598cfd16.jpeg,4,2,0.904654324054718,False,hold_out,Normal,126.0,no_mask,123,0.7452729284967821,0.25472714056554974,0.1568527771428523,0.20614659743968083,0.6283747999326754,0.3417904064507363,0.7543447066326531,0.18951122853363556,True
APTOS,032d7b0b4bf6.jpeg,2,2,0.6687416434288025,True,hold_out,ExtremelyDark,59.0,no_mask,123,0.5240772055607591,0.4759227944385408,0.3904677060477064,0.43247112679158844,0.3194419813135572,0.9081157896347517,0.734733737244898,0.22063690120972695,True
APTOS,03b373718013.jpeg,0,0,0.952182948589325,True,hold_out,Normal,114.0,no_mask,123,0.7907409043879127,0.20925905336994466,0.2454308447572446,0.2730271118238513,0.5966686962398796,0.26463668385228983,0.7986487563775511,0.22468994085787822,True
APTOS,0415fc68b176.jpeg,2,2,0.9392000436782837,True,hold_out,ExtremelyDark,63.0,no_mask,123,0.6346417725659044,0.36535825575144215,0.315236821518563,0.2982702526775274,0.4345793173793219,0.575692092434052,0.689094387755102,0.26483688107350045,False
APTOS,0519b934f6b1.jpeg,2,2,0.7428598999977112,True,hold_out,Dark,85.0,no_mask,123,0.5542626370243401,0.4457373179958369,0.39886729599109216,0.4818411917810494,0.33318539772554934,0.8041987321152865,0.7457150829081632,0.2073923617606416,True
APTOS,05339950962e.jpeg,0,0,0.9791173934936523,True,hold_out,Dark,100.0,no_mask,123,0.6605955785124364,0.3394044214866914,0.16782090711009426,0.17990392965165833,0.5497338292935618,0.5137854799348266,0.7987882653061225,0.2237774451097246,True
APTOS,054b1b305160.jpeg,0,0,0.8480303883552551,True,hold_out,Normal,115.0,no_mask,123,0.6508125983190061,0.34918737542695666,0.2963069205432292,0.33149786950573906,0.4579723214603638,0.5365405816720086,0.8026347257653061,0.21920393315615447,False
APTOS,06586082a24d.jpeg,0,0,0.9961890578269958,True,hold_out,Normal,113.0,no_mask,123,0.26545897048068096,0.7345410911425484,0.4982271853750084,0.3419354364439707,0.13320009478554384,2.7670606201096497,0.35973373724489793,0.3773961218834474,True
APTOS,0773a1c326ad.jpeg,0,0,0.9990954399108887,True,hold_out,VeryDark,70.0,no_mask,123,0.30665624705360245,0.6933436916446267,0.42349753019988917,0.2862985838879373,0.17678808380603478,2.2609800899103543,0.3594945790816326,0.37748087371084516,False
APTOS,07d8db76b301.jpeg,2,2,0.9329600930213928,True,hold_out,Dark,87.0,no_mask,123,0.2873153404130151,0.7126846771109737,0.6251140219246831,0.49910261579821674,0.10771049240677578,2.480496346911125,0.49850526147959184,0.3378643105583745,True
APTOS,0851d6a69589.jpeg,0,0,0.9715376496315002,True,hold_out,Dark,103.0,no_mask,123,0.7580455870159656,0.24195438236687342,0.24553275361372123,0.2710667189032406,0.5719205666712058,0.31918183196277766,0.7980309311224489,0.22553818490579255,True
APTOS,08bef347f40d.jpeg,0,0,0.981590986251831,True,hold_out,Dark,104.0,no_mask,123,0.8087001557496492,0.19129970300134472,0.3060013232329218,0.3414562620455958,0.5612368379915866,0.23655207591556957,0.7973333864795918,0.22558552253350025,False
APTOS,08f8838d69bb.jpeg,0,0,0.9983781576156616,True,hold_out,Normal,114.0,no_mask,123,0.7694955687281216,0.2305045041437482,0.27848279520358155,0.30987444099276107,0.5552042918519446,0.29955273365539387,0.8016382334183674,0.22375257936995657,False
APTOS,09c8323c612e.jpeg,0,0,0.9991106390953064,True,hold_out,Normal,115.0,no_mask,123,0.7639665046974703,0.23603349530213974,0.2756482528174613,0.30663355124501124,0.5533804724665498,0.30895790687319413,0.7990473533163265,0.22420372633621227,True
APTOS,09eeafa9656a.jpeg,2,2,0.9563738107681274,True,hold_out,Bright,144.0,no_mask,123,0.32173362798792626,0.6782663455784579,0.6169672741465269,0.4902601795921976,0.12323450852694268,2.10816111681773,0.49940210459183676,0.33701811796618364,True
APTOS,0a74c92e287c.jpeg,0,0,0.9824711680412292,True,hold_out,ExtremelyDark,61.0,no_mask,123,0.2905307587337942,0.7094692412658723,0.4155544315870889,0.2807605526690867,0.16979941442960667,2.441976264193692,0.3582788584183674,0.3782611114199375,True
APTOS,0a9ec1e99ce4.jpeg,2,2,0.9498479962348938,True,hold_out,VeryDark,70.0,no_mask,123,0.6946351825733237,0.30536481742613913,0.26591706636375567,0.31475513422607676,0.5099198326303737,0.43960458768997035,0.7342554209183674,0.2121220346343271,True
APTOS,0afbeeef0ff7.jpeg,0,0,0.989987313747406,True,hold_out,Dark,107.0,no_mask,123,0.7296911549147759,0.2703088450846795,0.1920938785985054,0.20997146835318883,0.5895219507881737,0.3704428093442109,0.7984295280612245,0.22465178972586874,True
APTOS,0b2ea8f268cf.jpeg,0,0,0.9904448390007019,True,hold_out,ExtremelyDark,62.0,no_mask,123,0.6952409224021745,0.3047590775967991,0.12101718512762347,0.09901672982422506,0.6111048229875309,0.4383503090702746,0.6004464285714286,0.30592804036102433,True
APTOS,0b3efe669365.jpeg,0,0,0.9919258952140808,True,hold_out,ExtremelyDark,54.0,no_mask,123,0.27395211746098136,0.7260478461969289,0.4483809322796207,0.30542447182830557,0.15111721163385036,2.6502727061330775,0.3569236288265306,0.3793623317882744,True
APTOS,0b8bdec9d869.jpeg,0,0,0.9998331069946289,True,hold_out,Normal,112.0,no_mask,123,0.3146095100911916,0.6853904524562092,0.43312261444223354,0.294535927385966,0.17834501655210444,2.1785432693122075,0.3602718431122449,0.37694307683776235,False
APTOS,0c2e2369dfff.jpeg,2,0,0.3052377998828888,False,hold_out,Normal,125.0,no_mask,123,0.5198394477802638,0.48016049928353194,0.22568771484120495,0.17263814554551005,0.40251807072642215,0.9236707450677893,0.47897401147959184,0.34161361461309797,True
APTOS,0ca0aee4d57e.jpeg,2,4,0.4553702175617218,False,hold_out,VeryDark,78.0,no_mask,123,0.5828883853924933,0.41711153179483274,0.40940008250032306,0.2955683495670582,0.3442538323243265,0.7155941602062034,0.4802096619897959,0.3452168499687299,True
APTOS,0cecc2864b7f.jpeg,0,0,0.9936046004295349,True,hold_out,ExtremelyDark,57.0,no_mask,123,0.5933748279396606,0.40662506231001605,0.28667669839116705,0.2320071065891779,0.4232680913574918,0.6852752026390528,0.6004862882653061,0.30584135413199276,True
APTOS,0da09e3ce8f1.jpeg,2,2,0.9894764423370361,True,hold_out,Bright,138.0,no_mask,123,0.43672790016972923,0.5632720998298469,0.35427870812206425,0.27330762393962743,0.28200450389673576,1.2897552153489291,0.4998405612244898,0.33736044657083836,True
APTOS,0da321efbce6.jpeg,0,0,0.9960992336273193,True,hold_out,ExtremelyDark,56.0,no_mask,123,0.755447040421703,0.2445530345909088,0.1886755709386764,0.15153259339178385,0.6129126387562048,0.32371962330701437,0.6000079719387755,0.3059523018666359,True
APTOS,0e0fc1d9810c.jpeg,4,4,0.5835586786270142,True,hold_out,VeryDark,83.0,no_mask,123,0.5211848240149468,0.47881520814322726,0.5021491265518826,0.3676350611573957,0.25947231986374464,0.9187051826790024,0.4810068558673469,0.34514191008893924,True
APTOS,0e43c8298fc0.jpeg,0,0,0.9898640513420105,True,hold_out,Normal,126.0,no_mask,123,0.313046032798716,0.6869541117879862,0.41353874292431686,0.28011315848396556,0.1835893699176905,2.1944187687102867,0.36025191326530615,0.37701925204670445,True
